Wavelength,2014-05-22 15:36:44,2014-05-22 15:36:48,2014-05-22 15:36:51,2014-05-22 15:36:55,2014-05-22 15:36:59,2014-05-22 15:37:03,2014-05-22 15:37:06,2014-05-22 15:37:10,2014-05-22 15:37:14,2014-05-22 15:37:17,2014-05-22 15:37:21,2014-05-22 15:37:24,2014-05-22 15:37:28,2014-05-22 15:37:32,2014-05-22 15:37:35,2014-05-22 15:37:39,2014-05-22 15:37:43,2014-05-22 15:37:46,2014-05-22 15:37:50,2014-05-22 15:37:54,2014-05-22 15:37:57,2014-05-22 15:38:01,2014-05-22 15:38:05,2014-05-22 15:38:08,2014-05-22 15:38:12,2014-05-22 15:38:16,2014-05-22 15:38:19,2014-05-22 15:38:23,2014-05-22 15:38:26,2014-05-22 15:38:30,2014-05-22 15:38:34,2014-05-22 15:38:37,2014-05-22 15:38:41,2014-05-22 15:38:45,2014-05-22 15:38:48,2014-05-22 15:38:52,2014-05-22 15:38:56,2014-05-22 15:38:59,2014-05-22 15:39:03,2014-05-22 15:39:07,2014-05-22 15:39:10,2014-05-22 15:39:14,2014-05-22 15:39:18,2014-05-22 15:39:21,2014-05-22 15:39:25,2014-05-22 15:39:29,2014-05-22 15:39:33,2014-05-22 15:39:36,2014-05-22 15:39:40,2014-05-22 15:39:44,2014-05-22 15:39:47,2014-05-22 15:39:51,2014-05-22 15:39:55,2014-05-22 15:39:58,2014-05-22 15:40:02,2014-05-22 15:40:06,2014-05-22 15:40:09,2014-05-22 15:40:13,2014-05-22 15:40:17,2014-05-22 15:40:20,2014-05-22 15:40:24,2014-05-22 15:40:28,2014-05-22 15:40:31,2014-05-22 15:40:35,2014-05-22 15:40:38,2014-05-22 15:40:42,2014-05-22 15:40:46,2014-05-22 15:40:49,2014-05-22 15:40:53,2014-05-22 15:40:57,2014-05-22 15:41:00,2014-05-22 15:41:04,2014-05-22 15:41:08,2014-05-22 15:41:11,2014-05-22 15:41:15,2014-05-22 15:41:19,2014-05-22 15:41:22,2014-05-22 15:41:26,2014-05-22 15:41:30,2014-05-22 15:41:33,2014-05-22 15:41:37,2014-05-22 15:41:41,2014-05-22 15:41:44,2014-05-22 15:41:48,2014-05-22 15:41:52,2014-05-22 15:41:55,2014-05-22 15:41:59,2014-05-22 15:42:02,2014-05-22 15:42:06,2014-05-22 15:42:10,2014-05-22 15:42:13,2014-05-22 15:42:17,2014-05-22 15:42:21,2014-05-22 15:42:24,2014-05-22 15:42:28,2014-05-22 15:42:32,2014-05-22 15:42:35,2014-05-22 15:42:39,2014-05-22 15:42:43,2014-05-22 15:42:46,2014-05-22 15:42:50,2014-05-22 15:42:54,2014-05-22 15:42:57,2014-05-22 15:43:01,2014-05-22 15:43:05,2014-05-22 15:43:08,2014-05-22 15:43:12,2014-05-22 15:43:15,2014-05-22 15:43:19,2014-05-22 15:43:23,2014-05-22 15:43:26,2014-05-22 15:43:30,2014-05-22 15:43:34,2014-05-22 15:43:37,2014-05-22 15:43:41,2014-05-22 15:43:45,2014-05-22 15:43:48,2014-05-22 15:43:52,2014-05-22 15:43:56,2014-05-22 15:43:59,2014-05-22 15:44:03,2014-05-22 15:44:07,2014-05-22 15:44:10,2014-05-22 15:44:14,2014-05-22 15:44:18,2014-05-22 15:44:22,2014-05-22 15:44:25
537.0,1222.90333293915,1222.9679559169447,1222.8299797099285,1222.561836534848,1222.41904088354,1221.8037424758504,1221.9499692898116,1221.739683033329,1221.6064026481376,1221.200111613707,1220.564754235821,1220.1329650635653,1219.9393894442924,1220.6977226496476,1220.0641653015216,1219.431721567434,1219.62841199402,1219.2659398317558,1219.3539760765204,1218.6163268984683,1218.7338118891569,1218.6024367845478,1218.3403553244225,1217.7754288116544,1218.7676022723233,1217.5208769242715,1217.3505923335995,1218.3963135425279,1217.7224357459486,1218.1763814055917,1217.996297413442,1218.256628634104,1218.177589186964,1217.519102505551,1217.5448177621402,1217.9797317607508,1217.5965762589024,1216.2984661751382,1218.2202328436447,1218.2892276957077,1217.1590728207311,1216.887643871377,1216.975270687956,1216.5489795035796,1216.7272256067856,1216.7677028070052,1216.3908692180528,1216.4013611554508,1215.6618204834813,1216.19721556327,1215.6448459703458,1215.52253143176,1216.0522561418106,1216.2746688642192,1215.5014084271415,1215.399085166513,1215.7122077067786,1215.150334111257,1215.916865313903,1215.746248545432,1215.7661354607787,1215.028452068483,1215.4046250946824,1215.2523630623325,1215.1110591949673,1215.5505075717688,1215.2738840819165,1215.2792794013137,1183.418519037963,1077.8870463459973,1032.187862792973,990.5509005705051,945.1350672884982,895.538276120039,838.7400948272867,790.3918083625192,742.907258872378,701.5580842270543,660.6322131207954,625.4937351106696,586.5061622341216,551.3054380861893,520.556793301233,497.87911262872035,467.5865691274121,440.22131112078125,415.3610084300272,397.8566468066138,380.65968447765204,363.1791007532622,350.49481160112623,337.9671179450071,329.3984635292608,320.4114899015024,313.54151399325497,308.33225927085414,305.0225443310967,301.95431089655835,302.22863783563105,304.9402582235567,311.9705057530218,321.45947987994055,332.261021562006,345.4236353439672,361.4963803691977,382.7909838807587,402.6445143792016,428.9124908186435,457.11012173142547,488.3822692271299,516.555611838437,547.3389776466371,586.1898532557468,627.7103331776431,677.43579653452,727.5967797145156,790.1786570545129,858.294653031136,914.1892891640421,972.1726888836074,1040.6802200002655,1122.0655762376648,1197.4029338967257,1289.9764155630162,1373.2174707029053,1472.5931366695258,1572.2034516505412
537.36,1227.6843341462973,1227.6189888984607,1227.5008195860082,1227.2826931382751,1227.1298510051497,1226.594617491412,1226.6308791886804,1226.6005342709477,1226.397275738838,1226.050917450762,1225.3156001348539,1225.0238090755995,1224.560220284486,1225.4686290725447,1224.7650206117828,1224.2726974083057,1224.3692573022192,1224.0368141439671,1224.2549163895724,1223.5571435192662,1223.2247423981635,1223.5431805657677,1223.0911278544831,1222.686341898121,1223.4684954400564,1222.3017203118388,1222.4115641042308,1223.1971578715277,1222.5932781185775,1222.887222279602,1222.56714521526,1223.24747383331,1222.958447169476,1222.2599368085184,1222.3556580256543,1222.750548247645,1222.367438719849,1221.0994684222244,1222.8410847055393,1223.1401434374873,1221.9399674723436,1221.7385394123262,1221.6961649681182,1221.3897448384687,1221.4881043487896,1221.5785836639348,1221.3017435396496,1221.4322002722663,1220.2826362696132,1221.0181481576658,1220.4357571557605,1220.4134022794065,1220.7430931061763,1220.9154388109946,1220.192320440361,1220.1698950394934,1220.6529217268685,1219.7011496067084,1220.817783136495,1220.4771403688935,1220.5770006206849,1219.8292203196113,1220.065408902824,1219.8731586317517,1219.911806101472,1220.4012486206577,1219.8548240039768,1220.0601181000568,1187.2993399216848,1080.9679679116089,1035.3286177256266,993.5715551832886,947.8957623412434,898.3888693435636,841.6007702209135,793.3724811630112,745.7179726647178,704.5287172740224,663.5127369447949,628.3942851997755,589.3666827681408,554.3459503624988,523.4972614592788,501.0396769575282,470.80712588059276,443.4018603611306,418.72137651151945,401.31708610088276,384.1000351868987,366.74950928339166,354.3052980771088,341.84744152320104,333.5288626291953,324.53192307719587,317.8120263819079,312.83266651298146,309.6529336064887,306.84474074518664,307.5290170648924,310.42051607621966,317.70075305418106,327.54988419841953,338.7213577776564,351.98399963895474,368.54679996609775,390.2414786152961,410.41477749282416,437.29291860922353,465.9204910910289,497.54247203714783,526.045822458211,557.4794078216222,596.7901991017538,638.8307212050913,689.1161460104147,740.1771765599883,803.3591693108727,872.1750682187301,928.6896603089255,987.3730011361297,1056.7307353321053,1138.8160524947618,1214.9534152253527,1308.466864184125,1392.5780923451343,1492.9337203921455,1593.3339436903607
537.72,1232.3553353534446,1232.3700218799765,1232.3016594620876,1232.0335497417025,1231.8806611267592,1231.3854925069736,1231.411789087549,1231.3413855085666,1231.2781488295384,1230.8917232878168,1230.0664460338867,1229.7746530876336,1229.2110511246794,1230.3095354954419,1229.3658759220443,1228.973673249177,1229.1701026104183,1228.7576884561786,1228.8458567026244,1228.4479601400637,1227.84567290717,1228.0739243469875,1227.7019003845437,1227.4872549845882,1228.3493886077895,1227.0325636994062,1227.1925358748617,1227.7580022005275,1227.294120491206,1227.5480631536122,1227.0779930170777,1227.8183190325165,1227.6293051519879,1227.0707711114858,1227.0064982891686,1227.4913647345393,1226.9683011807956,1225.7804706693105,1227.6419365674337,1227.8110591792667,1226.740862123956,1226.4694349532754,1226.4870592482803,1226.2005101733573,1226.1289830907936,1226.3994645208638,1226.0626178612463,1226.223039389082,1224.8334520557455,1225.8490807520616,1225.2666683411753,1225.2242731270535,1225.4339300705424,1225.6562087577697,1225.1032324535806,1224.8207049124742,1225.3236357469584,1224.2319651021594,1225.2687009590875,1225.1780321923545,1225.0278657805914,1224.7299885707398,1224.5361927109652,1224.6739542011712,1224.652553007976,1225.1419896695465,1224.485763926037,1224.8009567988,1190.9901608054065,1083.8788894772208,1038.3293726582804,996.2822097960723,950.5764573939887,901.0494625670882,844.2714456145405,796.0131539635032,748.4986864570575,707.0593503209903,666.2332607687945,631.0848352888812,592.1172033021601,557.2164626388081,526.3577296173245,504.080241286336,473.88768263377335,446.6624096014801,421.96174459301164,404.5675253951518,387.54038589614527,370.3399178135211,357.93578455309125,345.5877651013949,337.47926172912975,328.6023562528893,322.1725387705609,317.32307375510885,314.1133228818807,311.635170593815,312.59939629415373,315.71077392888265,323.2810003553402,333.64028851689847,345.00169399330673,358.5243639339422,375.4672195629978,397.4719733498334,418.1750406064467,445.4333463998035,474.5208604506325,506.5826748471658,535.5860330779849,567.2998379966075,607.2505449477609,649.8011092325396,700.7364954863092,752.317573405461,816.2296815672327,885.935483406324,942.8400314538089,1002.323313388652,1072.521250663945,1155.3265287518586,1232.25389655398,1326.5173128052338,1411.5487139873633,1512.5743041147653,1614.31443573018
538.08,1237.1563365605919,1237.0810548614925,1237.0924993381673,1236.7344063451296,1236.7414712483687,1236.3063675225355,1236.2226989864178,1236.2422367461852,1236.1490219202387,1235.762529124872,1234.8972919329192,1234.7054970996678,1234.001881964873,1235.4204419183388,1234.4067312323057,1233.9446490900484,1233.8509479186173,1233.5485627683897,1233.8667970156764,1233.4087767608614,1232.5666034161766,1232.844668128207,1232.6226729146044,1232.368168071055,1233.2002817755226,1231.8934070869734,1232.2235076454926,1232.6188465295274,1232.1549628638345,1232.2589040276227,1231.9188408188952,1232.659164231723,1232.4101631344997,1231.681605414453,1232.0173385526825,1232.2321812214334,1232.039163641742,1230.7214729163968,1232.2827884293283,1232.7519749210462,1231.5517567755685,1231.4003304942246,1231.337953528442,1230.871275508246,1231.0698618327974,1231.2003453777934,1230.973492182843,1231.0838785058977,1229.7042678418775,1230.6300133464574,1230.1475795265899,1230.0551439747,1230.3747670349082,1230.5269787045447,1229.9241444668,1229.5915147854548,1230.244349767048,1229.0127805976103,1230.1896187816799,1229.818924015816,1229.8387309404977,1229.5007568218684,1229.5369765191067,1229.6047497705906,1229.4632999144806,1229.8427307184354,1229.3067038480972,1229.841795497543,1194.5909816891285,1086.5598110428323,1041.0001275909342,999.0128644088559,953.097152446734,903.6400557906127,846.9821210081672,798.6538267639952,751.0694002493972,709.8799833679584,668.873784592794,633.695385377987,594.8177238361792,560.1269749151176,529.2681977753703,507.07080561514385,476.968239386954,449.7829588418295,425.2721126745038,407.8679646894209,390.950736605392,373.8603263436504,361.77627102907377,349.55808867958876,341.4596608290642,332.7927894285828,326.49305115921385,321.88348099723623,318.73371215727275,316.48560044244334,317.7497755234151,321.1410317815456,329.00124765649934,339.7006928353775,351.27203020895706,365.0347282289297,382.46763915989783,404.9424680843708,426.0653037200693,453.6637741903835,483.0812298102361,515.8328776571836,544.9862436977587,577.1902681715926,617.8108907937678,660.7214972599879,712.0268449622035,764.4679702509337,829.0601938235927,899.395898593918,956.9804025986922,1017.1436256411741,1087.9517659957846,1171.6470050089556,1249.2643778826073,1344.3777614263424,1430.2693356295924,1532.124887837385,1634.7249277699998
538.44,1241.6373377677392,1241.6920878430083,1241.723339214247,1241.185262948557,1241.2522813699784,1240.8072425380972,1240.8036088852864,1240.8630879838042,1240.589895010939,1240.3933349619267,1239.188137831952,1239.2163411117021,1238.3827128050664,1239.8213483412358,1238.8975865425673,1238.4956249309203,1238.2817932268167,1237.919437080601,1238.2277373287286,1237.9595933816593,1237.167533925183,1237.275411909427,1237.0934454446651,1236.9290811575215,1237.7911749432558,1236.4942504745406,1236.9744794161238,1236.9196908585272,1236.5358052364631,1236.7197449016332,1236.3196886207131,1237.1900094309294,1236.7710211170115,1236.1124397174203,1236.3781788161966,1236.7829977083277,1236.4000261026886,1235.222475163483,1236.853640291223,1237.1528906628255,1235.982651427181,1235.9712260351737,1235.8888478086044,1235.2120408431347,1235.5207405748013,1235.7312262347227,1235.1943665044398,1235.4747176227133,1234.1150836280094,1235.0109459408532,1234.7984907120049,1234.3860148223466,1234.725603999274,1235.15774865132,1234.5950564800196,1234.1723246584354,1234.735063787138,1233.2735960930613,1234.6305366042723,1234.4498158392773,1234.4495961004038,1233.8415250729968,1234.087760327248,1233.9555453400098,1233.774046820985,1234.2834717673243,1233.5676437701575,1234.132634196286,1197.6118025728501,1088.6507326084443,1043.150882523588,1001.0835190216394,955.1978474994792,905.5606490141374,849.012796401794,800.9244995644872,753.4401140417369,712.0106164149264,671.1843084167934,636.1559354670928,597.3382443701985,562.827487191427,531.818665933416,509.91136994395174,479.78879614013465,452.61350808217884,428.372480755996,411.0284039836899,394.24108731463866,377.5207348737797,365.41675750505635,353.35841225778273,345.43005992899873,336.7532226042763,330.76356354786674,326.2738882393636,323.20410143266474,321.28603029107165,322.7301547526764,326.4412896342086,334.7014949576586,345.59109715385637,357.53236642460746,371.7250925239172,389.3080587567979,412.23296281890805,433.7955668336919,461.6242019809634,491.74159916983956,524.7330804672016,554.2264543175327,586.7606983465778,627.8712366397747,671.3218852874363,723.217194438098,776.1583670964066,841.2507060799526,912.5263137815118,970.5707737435757,1031.3639378936964,1102.7222813276242,1187.4274812660524,1265.7348592112344,1361.428210047451,1447.8599572718213,1550.8454715600049,1653.9954198098194
538.79,1246.608311163577,1246.5030921305931,1246.6341557604355,1246.1760957574445,1246.24306898821,1245.7880932476712,1245.6644935091865,1245.8639155759336,1245.45074384912,1245.184118414619,1244.1589602337895,1244.2171616789576,1243.3935205663656,1244.582229585719,1243.8584180942103,1243.3265736651008,1243.2826150542323,1242.9402871063621,1243.4986515219737,1243.070387318546,1242.0484385867176,1242.0161350300575,1242.0841965155573,1241.8499688804754,1242.5120433007742,1241.5450704346758,1242.125424193126,1241.8505117339437,1241.376624209852,1241.6105624180325,1241.1705128724802,1242.05083115238,1241.8018552666758,1241.1532508453054,1241.2489957390578,1241.7237915150304,1241.6108646063867,1240.3234495703725,1241.6144684902872,1241.9137809673334,1241.13352122736,1241.0620966999857,1240.879717247651,1240.102784918721,1240.681594907305,1240.572082623404,1240.1852165393254,1240.4255334307286,1239.3058767534158,1239.831852629849,1239.5993765867136,1239.436861479781,1239.68641771463,1240.1484972106846,1239.7159431595387,1239.0831120349444,1239.7757579733363,1238.074388935861,1239.4014289317927,1239.240682889865,1239.1004372280906,1238.8122719838161,1239.128522362941,1239.0263188102788,1238.5247729800863,1239.324192231522,1238.4485575832716,1238.9534495978419,1200.8226006542463,1090.7716285750112,1045.3216164858902,1003.2741554507345,957.4885232452039,907.8612257592307,851.1934530344869,803.3551536760766,755.7608080065116,714.4512318772563,673.8448176901263,638.7964702759457,600.2087504449395,565.577985237839,534.7291210870716,512.8419185969594,482.8793374279491,455.8740420658519,431.6628386130023,414.4888310753404,397.75142828196175,381.33113205585,369.28723046781715,357.46872684769346,349.50044794282394,341.1536437473116,335.1940617035015,330.7942841692097,328.0644798948514,326.3464481994603,327.9505234477916,331.9015403242976,340.6117353893411,351.6814902412664,363.92269330093416,378.44544669959953,396.3584666982286,419.8434438108194,441.6258226386028,469.9746178884717,500.441958269454,533.7632776436079,563.6066590867573,596.5111165722578,638.1215728789481,682.1122625363444,734.5675342063289,788.008752918394,853.7712041069691,925.4967174361171,984.4111345788789,1045.6542414725375,1117.7927823446907,1203.1179442937855,1282.0553271696217,1378.4486462068623,1465.5905616462105,1569.5160390681074,1673.355898181866
539.15,1251.9793123707243,1251.9641251121093,1252.114995636515,1251.5669523608717,1251.6638791098198,1251.1389682632328,1251.1354034080553,1251.4447668135522,1250.8616169398201,1250.504924251674,1249.5098061328224,1249.578005690992,1248.9043514065593,1249.833136008616,1249.1992734044716,1248.717549505972,1248.5334603624315,1248.5111614185737,1248.8295918350257,1248.4812039393435,1247.3193690957241,1247.316878811277,1247.624969045618,1247.0108819669424,1247.9529364685072,1246.745913822243,1247.566395963757,1247.1913560629437,1246.7874665824806,1247.0814032920428,1246.4413606742978,1247.3216763515866,1247.0727132491877,1246.4940851482725,1246.719836002572,1247.1346080019248,1246.9417270673332,1245.6744518174587,1246.875320352182,1247.1846967091128,1246.5244158789724,1246.3629922409348,1246.3206115278128,1245.4835502536096,1246.0424736493092,1245.9029634803333,1245.286090860922,1245.8063725475442,1244.6566925395477,1245.1527852242448,1244.7002877721281,1244.8177323274276,1245.0972546789958,1245.6792671574597,1245.1368551727583,1244.493921907925,1245.3464719934263,1243.2952044313122,1244.7923467543849,1244.381574713326,1244.5313023879971,1244.1730402349444,1244.5293061710825,1244.367114379698,1243.9755198865907,1244.5649332804107,1243.919497505332,1244.2542882965852,1204.1434215379682,1093.132550140623,1047.6823714185439,1005.7048100635179,959.6992182979488,910.4118189827552,853.7341284281136,805.8058264765687,758.3815217988514,717.0918649242244,676.4353415141258,641.5570203650514,603.0692709789586,568.6784975141485,537.5895892451174,515.9124829257672,485.9898941811298,459.0945913062013,435.13320669449456,417.9992703696094,401.3817789912084,385.2015405859794,373.2077169437997,361.4990504258874,353.69084704275843,345.5040769230051,339.6945740921544,335.554691411337,332.98486917024337,331.3068780480887,333.400902677053,337.5217981769606,346.49198269050027,357.9418945597454,370.4330295165845,385.34581099458705,403.5388862951286,427.46393854535677,449.6860857522254,478.2350456790517,509.1723276290576,542.8434804536258,573.2068697065313,606.5315467472429,648.6319187249552,692.9726505637926,745.9578836822234,800.0791497638666,866.521716363329,939.1071326237112,998.5315057237624,1060.3845537250597,1133.1532976765302,1219.1284205508825,1298.6858084982487,1395.8590948279714,1483.5711832884397,1588.366622790727,1692.9963902216857
539.51,1258.1203135778715,1257.9551580936252,1258.2058355125948,1257.5378089642988,1257.5846892314294,1257.1398432787944,1256.9863133069239,1257.465618051171,1256.8724900305206,1256.475730088729,1255.510652031855,1255.478849703026,1255.025182246753,1255.874042431513,1255.280128714733,1254.6185253468439,1254.4643056706304,1254.572035730785,1254.8605321480777,1254.5320205601413,1253.3502996047307,1253.327622592497,1253.6957415756788,1253.0017950534093,1253.8038296362406,1252.8267572098105,1253.547367734388,1253.0922003919436,1252.8383089551091,1252.9322441660534,1252.4722084761154,1253.3425215507928,1253.1335712317,1252.46491945124,1252.7506762660862,1252.9754244888188,1252.8325895282799,1251.955454064545,1252.8361722140764,1253.0456124508923,1252.435310530585,1252.3338877818842,1252.331505807975,1251.4643155884983,1251.793352391313,1251.7838443372627,1251.1069651825187,1251.7272116643596,1250.6575083256798,1251.2237178186408,1250.731198957543,1250.9386031750744,1250.8380916433616,1251.720037104235,1251.1077671859778,1250.8447317809057,1251.3471860135162,1249.196019926763,1250.6732645769773,1250.5024665367876,1250.5121675479033,1250.2338084860728,1250.3900899792238,1250.4079099491173,1249.9462667930952,1250.5456743292998,1249.8104374273921,1250.0751269953282,1208.2042424216897,1095.9034717062345,1050.6831263511976,1008.3954646763016,962.5599133506943,913.0924122062798,856.5648038217407,808.5264992770607,761.2922355911911,720.2024979711923,679.3058653381253,644.5175704541573,606.3497915129778,571.8290097904578,540.9400574031632,519.2930472545751,489.3804509343104,462.6951405465507,438.76357477598674,421.7597096638784,405.162129700455,389.3319491161087,377.4682034197822,365.8493740040813,358.16124614269296,350.17451009869853,344.4650864808075,340.3650986534643,338.15525844563547,336.597307896717,339.1212819063144,343.36205602962366,352.6722299916595,364.4622988782244,377.2433657322349,392.4461752895745,411.0193058920287,435.3644332798941,457.896348865848,486.9054734696317,518.202696988661,552.2436832636438,583.1670803263052,616.701976922228,659.3822645709622,704.3130385912409,757.9182331581178,812.3895466093394,879.702228619689,952.787547811305,1012.9018768686456,1075.1948659775817,1148.64381300837,1235.4788968079795,1315.586289826876,1413.5095434490802,1502.0218049306686,1607.5472065133467,1713.3168822615053
539.87,1264.051314785019,1263.7961910751412,1264.1866753886745,1263.548665567726,1263.465499353039,1263.1207182943563,1262.9672232057926,1263.4064692887898,1262.963363121221,1262.4265359257838,1261.4614979308878,1261.5196937150604,1261.0360130869465,1261.93494885441,1261.3309840249947,1260.7695011877154,1260.6051509788297,1260.6929100429961,1261.0514724611298,1260.702837180939,1259.5912301137373,1259.2383663737169,1259.5765141057395,1259.202708139876,1259.8547228039736,1258.7976005973778,1259.3483395050189,1259.0930447209435,1258.8191513277377,1258.9630850400638,1258.7230562779332,1259.2033667499993,1258.9244292142118,1258.5157537542073,1258.6315165296003,1258.826240975713,1258.8634519892264,1258.1064563116313,1258.7370240759708,1258.996528192672,1258.7162051821974,1258.2447833228332,1258.322400088137,1257.405080923387,1257.8342311333167,1257.634725194192,1256.9778395041155,1257.7880507811756,1256.578324111812,1257.3046504130366,1256.7021101429575,1257.009474022721,1256.9489286077276,1257.78080705101,1256.9886791991973,1256.7755416538862,1257.327900033606,1255.0768354222141,1256.5941823995695,1256.533358360249,1256.4430327078096,1256.0845767372016,1256.6108737873653,1256.2987055185367,1255.8770136995995,1256.6464153781885,1255.6813773494525,1256.105965694071,1211.9850633054116,1098.5143932718463,1053.5038812838516,1011.2861192890853,965.2806084034396,915.7230054298045,859.3254792153675,811.3471720775526,764.1229493835308,723.1231310181604,682.2763891621248,647.5681205432629,609.4303120469971,575.1295220667673,544.1605255612089,522.5836115833829,492.79100768749106,466.12568978690007,442.4139428574789,425.4401489581474,409.14248040970165,393.43235764623796,381.7186898957648,370.2296975822752,362.6116452426274,354.774943274392,349.2855988694604,345.2355058955917,343.28564772102743,341.8377377453453,344.7016611355757,349.23231388228663,358.9324772928187,371.0627031967033,384.20370194788535,399.59653958456204,418.3797254889288,443.40492801443156,466.1066119794705,495.51590126021176,527.1430663482646,561.7738860736616,593.0572909460791,626.8824070972132,669.962610416969,715.4534266186893,769.6385826340124,824.5799434548121,892.592740876049,966.5479629988989,1027.0922480135291,1090.2251782301041,1163.9143283402095,1251.6093730650764,1332.366771155503,1431.1599920701888,1520.3724265728977,1626.7277902359665,1733.207374301325
540.22,1269.4922881808566,1269.457195362726,1269.6974919348631,1269.3294983766136,1269.1762869712707,1269.09156900393,1268.618107829693,1268.8772968809194,1268.2742119594018,1268.0673193784762,1267.2123203327253,1267.120514282316,1266.6768208482456,1267.3258300988932,1267.1918155766375,1266.260449921896,1266.3359728062455,1266.2437600687574,1266.6423866543746,1266.2036311178256,1265.1321347752714,1264.9290894943474,1265.1672651766316,1264.84359586283,1265.545591161492,1264.3184205575128,1265.1192842820212,1264.5238655963597,1264.3999703011266,1264.3239025564626,1264.1938805297004,1264.7141884714501,1264.3752633638762,1264.0565648820923,1264.2223334524613,1264.4270347824158,1264.4242904929245,1263.7374307185207,1264.1278522750351,1264.5974184971797,1264.3870749823761,1263.845653987645,1263.8532695271836,1263.0858249989733,1263.4950854658205,1263.0555815828734,1262.4686895390012,1263.2888665891908,1262.2691172372179,1262.6955571020326,1262.2229960176662,1262.7103206801553,1262.4997423230832,1263.2615556103747,1262.6095658787162,1262.2563290303951,1262.6885942198044,1260.6976282650137,1262.06507472709,1262.0042254108364,1261.8438738354964,1261.775323648021,1261.9916358230582,1261.8394789888057,1261.457739858701,1262.137135842386,1260.9822911625665,1261.506781095627,1215.4458613868078,1100.795289238413,1055.7246152461537,1013.6867557181804,967.901284149164,917.973582174898,861.7061358480602,813.897826189142,766.7136433483056,725.7437464804905,685.0468984354577,650.3186553521158,612.2508181217381,578.3200201131792,547.2109807148645,525.7441602363906,496.1515489753055,469.5562237705732,446.0743007144853,429.22057604979784,412.94282137702476,397.48275482830826,385.8991628585255,374.5700121721859,366.9820332564526,359.3253644174273,354.1360970250952,350.1759018254378,348.4060261832142,347.1481556537339,350.26202983069095,355.06256457237555,365.0927177245012,377.50309628411344,390.93402882421196,406.62689376024423,425.67013343035933,451.1354090063429,474.2868677843814,503.97631716772,536.0034254478792,571.144083250068,602.7174957153037,636.7828253228932,680.4329466561425,726.4638038675972,781.0689224022431,836.7703292767994,905.2332389030654,979.8283666535044,1040.9826088488321,1104.505481808945,1178.774829357276,1267.1898360928094,1348.5072391138906,1448.1304282296,1538.053030947287,1645.318357744069,1752.6378526733715
540.58,1275.3132893880038,1275.4782283442419,1275.6583318109429,1275.4003549800407,1275.02709709288,1275.042444019492,1274.4390177285616,1274.918148118538,1274.2150850501023,1273.9881252155312,1273.123166231758,1272.90135829435,1272.4976516884394,1273.3167365217903,1273.352670886899,1272.1414257627673,1272.2368181144445,1272.1346343809687,1272.7333269674268,1272.0444477386234,1271.063065284278,1270.7298332755672,1271.1980377066923,1270.8745089492968,1271.306484329225,1270.21926394508,1271.0102560526525,1270.4447099253596,1270.3508126737552,1270.3647434304733,1270.194728331518,1270.5850336706565,1270.396121346388,1270.1573991850596,1270.3531737159753,1270.34785126931,1270.5051529538712,1269.668432965607,1270.0787041369294,1270.5483342389591,1270.3779696339886,1269.8465495285943,1269.8741638073454,1269.136590333862,1269.3559642078244,1269.0564624398028,1268.4995638605978,1269.3297057060063,1268.01993302335,1268.7164896964282,1268.2439072030813,1268.501191527802,1268.3705792874491,1269.12232555715,1268.660477891936,1267.9171389033759,1268.4793082398942,1266.6184437604647,1267.8559925496822,1267.9651172342976,1267.9247389954025,1267.7960918991494,1268.0024196311997,1267.770274558225,1267.3084867652053,1267.9278768912752,1266.7932310846268,1267.37761979437,1219.5166822705294,1103.236210804025,1058.3653701788076,1016.457410330964,970.4119792019092,920.6541753984224,864.3568112416872,816.7084989896341,769.6843571406454,728.8043795274584,688.1274222594573,653.4392054412216,615.3113386557573,581.5605323894887,550.5314488729103,529.2547245651984,499.8721057284862,473.1767730109226,449.91466879597743,433.11101534406697,416.98317208627145,401.7631633584376,390.289649334508,379.0003357503798,371.4624323563871,364.06579759312075,359.0566094137481,355.2863090675652,353.6964154586061,352.7385855023623,356.0824090599522,361.0528224250386,371.4129650256604,384.13350060259233,397.8243650398623,413.7572580552318,433.19055302725934,459.15590374088026,482.66713089800396,512.6467449583,545.0337948074826,580.6942860600859,612.5177063350777,647.0232554978784,691.1132925021494,737.7841918950455,792.8392718781377,849.1307261222722,918.1437511594254,993.3587818410983,1055.0629799937158,1119.1057940614673,1194.0453446891158,1283.2103123499062,1365.0577204425178,1465.5708768507088,1556.203652589516,1664.1689414666887,1772.4083447131911
