#Filename 	 Year 	 Month 	 Day 	 Hr:Min:Sec 	 Int Time 	 Units 	 Spec_Avgs 	 Boxcar 
f4_bsa00094.txt	2012	Sep	04	20:36:53	98000	(usec)	30	10
f4_bsa00095.txt	2012	Sep	04	20:36:56	98000	(usec)	30	10
f4_bsa00096.txt	2012	Sep	04	20:36:59	98000	(usec)	30	10
f4_bsa00097.txt	2012	Sep	04	20:37:02	98000	(usec)	30	10
f4_bsa00098.txt	2012	Sep	04	20:37:05	98000	(usec)	30	10
f4_bsa00099.txt	2012	Sep	04	20:37:08	98000	(usec)	30	10
f4_bsa00100.txt	2012	Sep	04	20:37:11	98000	(usec)	30	10
f4_bsa00101.txt	2012	Sep	04	20:37:14	98000	(usec)	30	10
f4_bsa00102.txt	2012	Sep	04	20:37:17	98000	(usec)	30	10
f4_bsa00103.txt	2012	Sep	04	20:37:20	98000	(usec)	30	10
f4_bsa00104.txt	2012	Sep	04	20:37:23	98000	(usec)	30	10
f4_bsa00105.txt	2012	Sep	04	20:37:26	98000	(usec)	30	10
f4_bsa00106.txt	2012	Sep	04	20:37:29	98000	(usec)	30	10
f4_bsa00107.txt	2012	Sep	04	20:37:32	98000	(usec)	30	10
f4_bsa00108.txt	2012	Sep	04	20:37:35	98000	(usec)	30	10
f4_bsa00109.txt	2012	Sep	04	20:37:38	98000	(usec)	30	10
f4_bsa00110.txt	2012	Sep	04	20:37:41	98000	(usec)	30	10
f4_bsa00111.txt	2012	Sep	04	20:37:44	98000	(usec)	30	10
f4_bsa00112.txt	2012	Sep	04	20:37:47	98000	(usec)	30	10
f4_bsa00113.txt	2012	Sep	04	20:37:50	98000	(usec)	30	10
f4_bsa00114.txt	2012	Sep	04	20:37:53	98000	(usec)	30	10
f4_bsa00115.txt	2012	Sep	04	20:37:56	98000	(usec)	30	10
f4_bsa00116.txt	2012	Sep	04	20:37:59	98000	(usec)	30	10
f4_bsa00117.txt	2012	Sep	04	20:38:02	98000	(usec)	30	10
f4_bsa00118.txt	2012	Sep	04	20:38:05	98000	(usec)	30	10
f4_bsa00119.txt	2012	Sep	04	20:38:08	98000	(usec)	30	10
f4_bsa00120.txt	2012	Sep	04	20:38:11	98000	(usec)	30	10
f4_bsa00121.txt	2012	Sep	04	20:38:14	98000	(usec)	30	10
f4_bsa00122.txt	2012	Sep	04	20:38:17	98000	(usec)	30	10
f4_bsa00123.txt	2012	Sep	04	20:38:20	98000	(usec)	30	10
f4_bsa00124.txt	2012	Sep	04	20:38:23	98000	(usec)	30	10
f4_bsa00125.txt	2012	Sep	04	20:38:26	98000	(usec)	30	10
f4_bsa00126.txt	2012	Sep	04	20:38:29	98000	(usec)	30	10
f4_bsa00127.txt	2012	Sep	04	20:38:32	98000	(usec)	30	10
f4_bsa00128.txt	2012	Sep	04	20:38:35	98000	(usec)	30	10
f4_bsa00129.txt	2012	Sep	04	20:38:38	98000	(usec)	30	10
f4_bsa00130.txt	2012	Sep	04	20:38:41	98000	(usec)	30	10
f4_bsa00131.txt	2012	Sep	04	20:38:44	98000	(usec)	30	10
f4_bsa00132.txt	2012	Sep	04	20:38:47	98000	(usec)	30	10
f4_bsa00133.txt	2012	Sep	04	20:38:50	98000	(usec)	30	10
f4_bsa00134.txt	2012	Sep	04	20:38:53	98000	(usec)	30	10
f4_bsa00135.txt	2012	Sep	04	20:38:56	98000	(usec)	30	10
f4_bsa00136.txt	2012	Sep	04	20:38:59	98000	(usec)	30	10
f4_bsa00137.txt	2012	Sep	04	20:39:02	98000	(usec)	30	10
f4_bsa00138.txt	2012	Sep	04	20:39:05	98000	(usec)	30	10
f4_bsa00139.txt	2012	Sep	04	20:39:08	98000	(usec)	30	10
f4_bsa00140.txt	2012	Sep	04	20:39:11	98000	(usec)	30	10
f4_bsa00141.txt	2012	Sep	04	20:39:14	98000	(usec)	30	10
f4_bsa00142.txt	2012	Sep	04	20:39:17	98000	(usec)	30	10
f4_bsa00143.txt	2012	Sep	04	20:39:20	98000	(usec)	30	10
f4_bsa00144.txt	2012	Sep	04	20:39:23	98000	(usec)	30	10
f4_bsa00145.txt	2012	Sep	04	20:39:26	98000	(usec)	30	10
f4_bsa00146.txt	2012	Sep	04	20:39:29	98000	(usec)	30	10
f4_bsa00147.txt	2012	Sep	04	20:39:32	98000	(usec)	30	10
f4_bsa00148.txt	2012	Sep	04	20:39:35	98000	(usec)	30	10
f4_bsa00149.txt	2012	Sep	04	20:39:38	98000	(usec)	30	10
f4_bsa00150.txt	2012	Sep	04	20:39:41	98000	(usec)	30	10
f4_bsa00151.txt	2012	Sep	04	20:39:44	98000	(usec)	30	10
f4_bsa00152.txt	2012	Sep	04	20:39:47	98000	(usec)	30	10
f4_bsa00153.txt	2012	Sep	04	20:39:50	98000	(usec)	30	10
f4_bsa00154.txt	2012	Sep	04	20:39:53	98000	(usec)	30	10
f4_bsa00155.txt	2012	Sep	04	20:39:56	98000	(usec)	30	10
f4_bsa00156.txt	2012	Sep	04	20:39:59	98000	(usec)	30	10
f4_bsa00157.txt	2012	Sep	04	20:40:02	98000	(usec)	30	10
f4_bsa00158.txt	2012	Sep	04	20:40:05	98000	(usec)	30	10
f4_bsa00159.txt	2012	Sep	04	20:40:08	98000	(usec)	30	10
f4_bsa00160.txt	2012	Sep	04	20:40:11	98000	(usec)	30	10
f4_bsa00161.txt	2012	Sep	04	20:40:14	98000	(usec)	30	10
f4_bsa00162.txt	2012	Sep	04	20:40:17	98000	(usec)	30	10
f4_bsa00163.txt	2012	Sep	04	20:40:20	98000	(usec)	30	10
f4_bsa00164.txt	2012	Sep	04	20:40:23	98000	(usec)	30	10
f4_bsa00165.txt	2012	Sep	04	20:40:26	98000	(usec)	30	10
f4_bsa00166.txt	2012	Sep	04	20:40:29	98000	(usec)	30	10
f4_bsa00167.txt	2012	Sep	04	20:40:32	98000	(usec)	30	10
f4_bsa00168.txt	2012	Sep	04	20:40:36	98000	(usec)	30	10
f4_bsa00169.txt	2012	Sep	04	20:40:39	98000	(usec)	30	10
f4_bsa00170.txt	2012	Sep	04	20:40:42	98000	(usec)	30	10
f4_bsa00171.txt	2012	Sep	04	20:40:45	98000	(usec)	30	10
f4_bsa00172.txt	2012	Sep	04	20:40:48	98000	(usec)	30	10
f4_bsa00173.txt	2012	Sep	04	20:40:51	98000	(usec)	30	10
f4_bsa00174.txt	2012	Sep	04	20:40:54	98000	(usec)	30	10
