#Filename 	 Year 	 Month 	 Day 	 Hr:Min:Sec 	 Int Time 	 Units 	 Spec_Avgs 	 Boxcar 
sam01411.txt	2012	Sep	04	20:12:00	98000	(usec)	5	10
sam01421.txt	2012	Sep	04	20:12:05	98000	(usec)	5	10
sam01431.txt	2012	Sep	04	20:12:10	98000	(usec)	5	10
sam01441.txt	2012	Sep	04	20:12:15	98000	(usec)	5	10
sam01451.txt	2012	Sep	04	20:12:20	98000	(usec)	5	10
sam01461.txt	2012	Sep	04	20:12:26	98000	(usec)	5	10
sam01471.txt	2012	Sep	04	20:12:31	98000	(usec)	5	10
sam01481.txt	2012	Sep	04	20:12:36	98000	(usec)	5	10
sam01491.txt	2012	Sep	04	20:12:41	98000	(usec)	5	10
sam01501.txt	2012	Sep	04	20:12:46	98000	(usec)	5	10
sam01511.txt	2012	Sep	04	20:12:51	98000	(usec)	5	10
sam01521.txt	2012	Sep	04	20:12:56	98000	(usec)	5	10
sam01531.txt	2012	Sep	04	20:13:01	98000	(usec)	5	10
sam01541.txt	2012	Sep	04	20:13:06	98000	(usec)	5	10
sam01551.txt	2012	Sep	04	20:13:11	98000	(usec)	5	10
sam01561.txt	2012	Sep	04	20:13:16	98000	(usec)	5	10
sam01571.txt	2012	Sep	04	20:13:21	98000	(usec)	5	10
sam01581.txt	2012	Sep	04	20:13:26	98000	(usec)	5	10
sam01591.txt	2012	Sep	04	20:13:31	98000	(usec)	5	10
sam01601.txt	2012	Sep	04	20:13:36	98000	(usec)	5	10
sam01611.txt	2012	Sep	04	20:13:41	98000	(usec)	5	10
sam01621.txt	2012	Sep	04	20:13:46	98000	(usec)	5	10
sam01631.txt	2012	Sep	04	20:13:51	98000	(usec)	5	10
sam01641.txt	2012	Sep	04	20:13:56	98000	(usec)	5	10
sam01651.txt	2012	Sep	04	20:14:01	98000	(usec)	5	10
sam01661.txt	2012	Sep	04	20:14:06	98000	(usec)	5	10
sam01671.txt	2012	Sep	04	20:14:11	98000	(usec)	5	10
sam01681.txt	2012	Sep	04	20:14:16	98000	(usec)	5	10
sam01691.txt	2012	Sep	04	20:14:21	98000	(usec)	5	10
sam01701.txt	2012	Sep	04	20:14:26	98000	(usec)	5	10
sam01711.txt	2012	Sep	04	20:14:31	98000	(usec)	5	10
sam01721.txt	2012	Sep	04	20:14:36	98000	(usec)	5	10
sam01731.txt	2012	Sep	04	20:14:41	98000	(usec)	5	10
sam01741.txt	2012	Sep	04	20:14:47	98000	(usec)	5	10
sam01751.txt	2012	Sep	04	20:14:52	98000	(usec)	5	10
sam01761.txt	2012	Sep	04	20:14:57	98000	(usec)	5	10
sam01771.txt	2012	Sep	04	20:15:02	98000	(usec)	5	10
sam01781.txt	2012	Sep	04	20:15:07	98000	(usec)	5	10
sam01791.txt	2012	Sep	04	20:15:12	98000	(usec)	5	10
sam01801.txt	2012	Sep	04	20:15:17	98000	(usec)	5	10
sam01811.txt	2012	Sep	04	20:15:22	98000	(usec)	5	10
sam01821.txt	2012	Sep	04	20:15:27	98000	(usec)	5	10
sam01831.txt	2012	Sep	04	20:15:32	98000	(usec)	5	10
sam01841.txt	2012	Sep	04	20:15:37	98000	(usec)	5	10
sam01851.txt	2012	Sep	04	20:15:42	98000	(usec)	5	10
sam01861.txt	2012	Sep	04	20:15:47	98000	(usec)	5	10
sam01871.txt	2012	Sep	04	20:15:52	98000	(usec)	5	10
sam01881.txt	2012	Sep	04	20:15:57	98000	(usec)	5	10
sam01891.txt	2012	Sep	04	20:16:02	98000	(usec)	5	10
sam01901.txt	2012	Sep	04	20:16:07	98000	(usec)	5	10
sam01911.txt	2012	Sep	04	20:16:12	98000	(usec)	5	10
sam01921.txt	2012	Sep	04	20:16:17	98000	(usec)	5	10
sam01931.txt	2012	Sep	04	20:16:22	98000	(usec)	5	10
sam01941.txt	2012	Sep	04	20:16:27	98000	(usec)	5	10
sam01951.txt	2012	Sep	04	20:16:32	98000	(usec)	5	10
sam01961.txt	2012	Sep	04	20:16:37	98000	(usec)	5	10
sam01971.txt	2012	Sep	04	20:16:42	98000	(usec)	5	10
sam01981.txt	2012	Sep	04	20:16:47	98000	(usec)	5	10
sam01991.txt	2012	Sep	04	20:16:52	98000	(usec)	5	10
sam02001.txt	2012	Sep	04	20:16:57	98000	(usec)	5	10
sam02011.txt	2012	Sep	04	20:17:02	98000	(usec)	5	10
sam02021.txt	2012	Sep	04	20:17:07	98000	(usec)	5	10
sam02031.txt	2012	Sep	04	20:17:12	98000	(usec)	5	10
sam02041.txt	2012	Sep	04	20:17:17	98000	(usec)	5	10
sam02051.txt	2012	Sep	04	20:17:22	98000	(usec)	5	10
sam02061.txt	2012	Sep	04	20:17:27	98000	(usec)	5	10
sam02071.txt	2012	Sep	04	20:17:32	98000	(usec)	5	10
sam02081.txt	2012	Sep	04	20:17:37	98000	(usec)	5	10
sam02091.txt	2012	Sep	04	20:17:42	98000	(usec)	5	10
sam02101.txt	2012	Sep	04	20:17:47	98000	(usec)	5	10
sam02111.txt	2012	Sep	04	20:17:52	98000	(usec)	5	10
sam02121.txt	2012	Sep	04	20:17:57	98000	(usec)	5	10
sam02131.txt	2012	Sep	04	20:18:02	98000	(usec)	5	10
sam02141.txt	2012	Sep	04	20:18:07	98000	(usec)	5	10
sam02151.txt	2012	Sep	04	20:18:12	98000	(usec)	5	10
sam02161.txt	2012	Sep	04	20:18:17	98000	(usec)	5	10
sam02171.txt	2012	Sep	04	20:18:22	98000	(usec)	5	10
sam02181.txt	2012	Sep	04	20:18:27	98000	(usec)	5	10
sam02191.txt	2012	Sep	04	20:18:32	98000	(usec)	5	10
sam02201.txt	2012	Sep	04	20:18:37	98000	(usec)	5	10
