Wavelength,2013-02-04 15:40:48,2013-02-04 15:41:34,2013-02-04 15:42:20,2013-02-04 15:43:06,2013-02-04 15:43:52,2013-02-04 15:44:38,2013-02-04 15:45:24,2013-02-04 15:46:10,2013-02-04 15:46:56,2013-02-04 15:47:42,2013-02-04 15:48:29,2013-02-04 15:49:15,2013-02-04 15:50:01,2013-02-04 15:50:47,2013-02-04 15:51:33,2013-02-04 15:52:19,2013-02-04 15:53:05,2013-02-04 15:53:51,2013-02-04 15:54:37,2013-02-04 15:55:23,2013-02-04 15:56:09,2013-02-04 15:56:55,2013-02-04 15:57:41,2013-02-04 15:58:27,2013-02-04 15:59:13,2013-02-04 16:00:00,2013-02-04 16:00:46,2013-02-04 16:01:32,2013-02-04 16:02:18,2013-02-04 16:03:04,2013-02-04 16:03:50,2013-02-04 16:04:36,2013-02-04 16:05:22,2013-02-04 16:06:08,2013-02-04 16:06:54,2013-02-04 16:07:40,2013-02-04 16:08:26,2013-02-04 16:09:12,2013-02-04 16:09:58,2013-02-04 16:10:45,2013-02-04 16:11:31,2013-02-04 16:12:17,2013-02-04 16:13:03,2013-02-04 16:13:49,2013-02-04 16:14:35,2013-02-04 16:15:21,2013-02-04 16:16:07,2013-02-04 16:16:53,2013-02-04 16:17:39,2013-02-04 16:18:25,2013-02-04 16:19:11,2013-02-04 16:19:57,2013-02-04 16:20:43,2013-02-04 16:21:30,2013-02-04 16:22:16,2013-02-04 16:23:02,2013-02-04 16:23:52,2013-02-04 16:24:38,2013-02-04 16:25:24,2013-02-04 16:26:10,2013-02-04 16:26:56,2013-02-04 16:27:42,2013-02-04 16:28:28,2013-02-04 16:29:15,2013-02-04 16:30:01,2013-02-04 16:30:47,2013-02-04 16:31:33,2013-02-04 16:32:19,2013-02-04 16:33:05,2013-02-04 16:33:51,2013-02-04 16:34:37,2013-02-04 16:35:23,2013-02-04 16:36:09,2013-02-04 16:36:55,2013-02-04 16:37:41,2013-02-04 16:38:27,2013-02-04 16:39:13,2013-02-04 16:40:00
240.00000000000003,1114.95,1115.22,1115.9,1115.79,1116.41,1116.4,1117.84,1117.11,1117.43,1117.81,1117.54,1118.33,1118.42,1117.9,1118.88,1118.87,1118.55,1119.13,1119.68,1118.95,1119.21,1119.33,1120.06,1118.8,1119.34,1119.28,626.63,627.5,628.25,626.51,628.97,628.33,628.01,627.56,628.15,627.27,627.07,627.44,627.74,627.76,627.28,625.92,626.66,628.3,627.17,626.39,626.58,627.02,627.66,626.57,626.92,627.05,626.66,626.09,626.48,626.47,626.3,625.66,625.68,444.5,442.63,444.58,448.51,448.43,445.42,446.22,447.11,446.09,326.25,326.68,328.89,327.7,328.65,329.17,328.01,328.38,329.46,329.4
240.99999999999997,1140.83,1141.06,1141.64,1141.63,1142.31,1142.13,1143.65,1142.78,1143.29,1143.73,1143.35,1144.14,1144.03,1143.58,1144.68,1144.77,1144.29,1144.89,1145.52,1144.72,1144.85,1145.25,1145.86,1144.59,1145.07,1145.23,638.39,639.27,640.12,638.27,640.75,640.15,639.79,639.18,639.88,639.02,638.76,639.09,639.4,639.65,639.03,637.56,638.33,639.89,638.89,637.88,638.28,638.64,639.34,638.26,638.56,638.77,638.48,637.77,638.11,638.1,638.03,637.25,637.28,463.16,461.16,463.22,467.16,467.1,463.99,464.89,465.69,464.68,338.18,338.71,341.12,339.71,340.84,341.36,340.13,340.54,341.76,341.58
242.0,1166.79,1166.94,1167.7,1167.68,1168.39,1168.16,1169.86,1169.08,1169.32,1169.78,1169.42,1170.13,1169.96,1169.76,1170.77,1171.08,1170.16,1170.93,1171.54,1170.74,1170.88,1171.44,1171.94,1170.48,1171.01,1171.11,650.19,651.13,651.97,650.06,652.53,652.01,651.66,651.04,651.77,650.86,650.64,650.86,651.24,651.46,650.9,649.31,650.16,651.67,650.56,649.67,650.18,650.33,651.1,650.12,650.32,650.51,650.23,649.52,649.94,649.75,649.63,648.98,648.94,482.45,480.49,482.6,486.53,486.54,483.35,484.25,485.06,483.96,350.69,351.27,353.87,352.44,353.63,354.25,352.81,353.21,354.61,354.51
242.99999999999997,1187.24,1187.45,1188.23,1188.27,1188.91,1188.56,1190.26,1189.45,1189.99,1190.27,1189.75,1190.73,1190.51,1190.36,1191.25,1191.38,1190.59,1191.37,1192.09,1191.26,1191.38,1191.88,1192.56,1191.01,1191.61,1191.79,659.66,660.34,661.43,659.18,661.95,661.41,661.13,660.39,661.22,660.28,660.04,660.25,660.61,660.83,660.36,658.69,659.53,661.21,660.0,659.01,659.62,659.68,660.47,659.62,659.69,659.9,659.7,658.92,659.35,659.14,658.91,658.41,658.3,500.13,498.14,500.25,504.2,504.13,500.98,501.88,502.69,501.63,362.43,363.02,365.8,364.27,365.57,366.16,364.74,365.19,366.72,366.64
244.0,1211.44,1211.74,1212.27,1212.59,1213.2,1212.78,1214.47,1213.73,1214.27,1214.47,1213.78,1214.94,1214.7,1214.7,1215.53,1215.6,1214.74,1215.64,1216.12,1215.28,1215.48,1216.16,1216.59,1215.3,1215.83,1216.01,670.74,671.4,672.41,670.24,673.15,672.53,672.28,671.4,672.3,671.41,671.15,671.41,671.83,671.77,671.45,669.74,670.55,672.36,671.04,670.04,670.64,670.66,671.52,670.59,670.73,670.99,670.63,669.9,670.3,670.14,669.71,669.39,669.22,518.85,516.96,518.99,522.94,522.83,519.7,520.47,521.35,520.29,375.05,375.72,378.67,376.95,378.46,379.06,377.5,378.05,379.73,379.54
245.00000000000003,1236.3,1236.58,1237.12,1237.74,1238.05,1237.67,1239.26,1238.85,1239.26,1239.49,1238.76,1239.91,1239.65,1239.52,1240.56,1240.57,1239.66,1240.71,1241.04,1240.29,1240.42,1241.0,1241.68,1240.18,1240.7,1240.92,682.3,682.93,683.92,681.73,684.66,684.15,683.81,682.81,683.8,682.86,682.64,682.86,683.3,683.24,682.92,681.24,682.01,683.83,682.51,681.56,682.09,681.95,682.95,681.98,682.18,682.29,682.01,681.27,681.6,681.56,681.18,680.8,680.54,537.46,535.45,537.59,541.39,541.29,538.28,539.02,539.9,538.87,387.83,388.63,391.79,389.9,391.65,392.05,390.52,391.1,392.93,392.71
246.0,1257.58,1257.85,1258.4,1259.02,1259.18,1259.16,1260.52,1260.09,1260.53,1260.57,1260.01,1261.14,1260.89,1261.05,1261.81,1261.82,1260.98,1261.67,1262.48,1261.54,1261.69,1262.28,1262.83,1261.58,1261.83,1262.29,692.1,692.8,693.63,691.44,694.49,694.01,693.74,692.65,693.63,692.71,692.47,692.67,693.18,693.05,692.77,691.08,691.76,693.68,692.44,691.43,691.93,691.83,692.66,691.82,691.96,692.02,691.78,691.1,691.18,691.35,690.97,690.78,690.29,554.25,552.3,554.37,558.07,558.0,554.98,555.59,556.71,555.43,399.85,400.7,404.06,402.11,404.1,404.38,402.78,403.38,405.35,405.04
247.0,1278.1,1278.24,1278.72,1279.44,1279.49,1279.53,1281.0,1280.4,1281.12,1281.03,1280.37,1281.65,1281.14,1281.33,1282.25,1282.06,1281.31,1282.04,1282.97,1281.82,1282.01,1282.62,1283.35,1281.97,1282.43,1282.61,701.67,702.31,703.17,700.94,704.11,703.67,703.29,702.19,703.16,702.32,702.0,702.16,702.71,702.41,702.25,700.58,701.27,703.29,701.92,700.99,701.46,701.34,702.08,701.19,701.42,701.54,701.35,700.59,700.66,700.93,700.47,700.23,699.86,569.73,567.97,569.84,573.54,573.4,570.45,571.08,572.1,570.77,411.32,412.18,415.79,413.77,415.77,416.08,414.4,415.11,417.13,416.8
247.99999999999997,1300.79,1300.85,1301.31,1302.02,1302.07,1301.94,1303.48,1302.83,1303.62,1303.59,1302.78,1304.26,1303.55,1303.77,1304.77,1304.55,1303.76,1304.58,1305.41,1304.35,1304.53,1305.16,1306.1,1304.47,1305.27,1305.21,712.24,712.89,713.75,711.38,714.78,714.28,713.71,712.83,713.76,713.0,712.58,712.67,713.29,713.0,712.64,711.23,711.71,713.91,712.44,711.55,712.01,712.03,712.45,711.77,711.9,712.1,711.93,711.12,711.23,711.41,710.84,710.78,710.43,584.74,582.97,584.91,588.4,588.32,585.49,586.02,586.97,585.66,422.54,423.4,427.42,425.17,427.3,427.61,425.81,426.63,428.7,428.37
249.0,1321.62,1321.59,1322.05,1322.97,1322.99,1322.55,1324.42,1323.61,1324.44,1324.58,1323.6,1324.89,1324.26,1324.62,1325.64,1325.41,1324.73,1325.45,1326.2,1325.18,1325.47,1325.93,1326.95,1325.37,1326.16,1326.14,722.0,722.85,723.65,721.32,724.68,724.27,723.67,722.72,723.57,722.9,722.43,722.55,723.35,723.04,722.51,721.02,721.59,723.88,722.33,721.57,721.98,721.92,722.25,721.79,721.86,722.0,721.91,720.94,720.97,721.25,720.73,720.63,720.29,598.56,596.76,598.46,601.95,601.78,599.13,599.49,600.42,599.09,433.23,434.19,438.39,435.88,438.21,438.42,436.67,437.48,439.66,439.41
250.00000000000003,1340.85,1340.88,1341.49,1342.24,1342.44,1341.88,1343.44,1342.7,1343.77,1343.9,1343.03,1344.18,1343.75,1344.15,1344.85,1344.64,1344.1,1344.83,1345.6,1344.47,1344.74,1345.32,1346.28,1344.55,1345.73,1345.54,731.37,732.27,733.02,730.59,734.19,733.62,732.96,732.03,732.87,732.18,731.62,731.87,732.68,732.46,731.72,730.17,730.82,733.22,731.52,730.95,731.3,731.26,731.48,730.94,731.02,731.27,731.28,730.24,730.15,730.46,730.01,729.9,729.52,610.44,608.56,610.37,613.78,613.55,611.09,611.28,612.3,610.96,442.89,443.86,448.18,445.63,448.02,448.28,446.49,447.3,449.58,449.37
251.0,1359.58,1359.7,1360.35,1360.97,1361.23,1360.73,1362.17,1361.45,1362.37,1362.57,1361.95,1363.09,1362.53,1362.99,1363.48,1363.34,1362.77,1363.51,1364.23,1363.09,1363.51,1363.88,1365.0,1363.34,1364.52,1364.39,740.6,741.35,742.29,739.86,743.48,742.89,742.23,741.11,741.99,741.34,740.74,741.11,741.8,741.79,741.0,739.37,739.88,742.37,740.7,740.13,740.48,740.52,740.61,740.22,740.16,740.4,740.44,739.42,739.26,739.49,739.15,739.03,738.7,621.24,619.33,621.12,624.42,624.22,621.92,621.99,622.9,621.75,451.7,452.75,457.2,454.58,456.96,457.26,455.46,456.25,458.67,458.34
252.00000000000003,1378.83,1378.96,1379.81,1380.36,1380.61,1380.21,1381.62,1380.9,1381.79,1381.98,1381.4,1382.43,1381.81,1382.34,1382.81,1382.61,1382.14,1382.83,1383.51,1382.28,1383.11,1383.11,1384.59,1382.81,1383.79,1383.7,750.28,750.97,751.93,749.55,753.12,752.5,751.74,750.67,751.64,750.95,750.28,750.64,751.44,751.43,750.67,749.03,749.52,751.99,750.31,749.67,750.09,750.09,750.17,749.94,749.72,749.88,749.9,748.98,748.66,749.13,748.54,748.72,748.28,631.08,629.16,631.2,634.32,634.09,631.88,631.85,632.7,631.52,459.4,460.44,465.04,462.38,464.86,465.16,463.28,464.16,466.66,466.33
253.0,1396.97,1397.17,1397.95,1398.59,1398.66,1398.21,1399.97,1399.04,1399.92,1400.17,1399.53,1400.44,1400.0,1400.5,1400.89,1400.95,1400.6,1400.92,1401.63,1400.31,1401.39,1401.19,1402.71,1400.85,1401.95,1401.86,759.51,760.08,761.09,758.67,762.26,761.52,760.95,759.91,760.85,760.1,759.48,759.81,760.48,760.67,759.83,758.11,758.69,761.22,759.54,758.91,759.13,759.31,759.3,758.95,758.79,758.92,758.98,758.03,757.74,758.18,757.7,757.9,757.4,639.47,637.57,639.62,642.71,642.53,640.29,640.37,641.09,639.93,465.45,466.47,471.23,468.6,471.15,471.37,469.48,470.36,472.98,472.67
254.0,1413.37,1413.54,1414.31,1415.11,1414.86,1414.57,1416.22,1415.5,1416.08,1416.5,1415.77,1416.65,1416.31,1416.8,1417.15,1417.34,1417.11,1417.32,1417.82,1416.6,1417.85,1417.52,1419.16,1417.3,1418.15,1418.14,767.94,768.37,769.37,767.05,770.49,769.99,769.25,768.29,769.29,768.52,767.81,768.06,768.75,768.91,768.12,766.59,767.04,769.51,767.95,767.25,767.38,767.57,767.61,767.31,767.12,767.29,767.24,766.36,765.97,766.51,765.87,766.11,765.83,646.22,644.28,646.25,649.43,649.25,646.81,647.03,647.93,646.69,469.44,470.63,475.42,472.77,475.4,475.6,473.63,474.61,477.31,476.85
254.99999999999997,1427.32,1427.64,1428.46,1429.08,1428.94,1428.51,1430.26,1429.37,1430.19,1430.65,1429.81,1430.47,1430.38,1430.9,1431.34,1431.44,1431.09,1431.19,1431.6,1430.71,1431.8,1431.85,1433.32,1431.46,1432.11,1432.26,775.58,775.94,776.98,774.49,778.2,777.68,776.72,775.84,776.8,776.1,775.43,775.7,776.33,776.55,775.66,774.07,774.77,777.07,775.48,774.73,775.04,775.08,775.1,774.88,774.61,774.74,774.81,773.94,773.45,773.97,773.4,773.6,773.34,651.55,649.66,651.67,654.91,654.61,652.27,652.32,653.29,651.87,471.88,473.1,477.97,475.32,478.05,478.25,476.18,477.17,479.9,479.52
256.0,1440.52,1440.95,1441.27,1442.16,1441.96,1441.8,1443.36,1442.49,1443.26,1443.72,1442.91,1443.52,1443.37,1444.0,1444.4,1444.55,1444.28,1444.05,1444.51,1443.76,1444.83,1445.09,1446.3,1444.47,1445.23,1445.52,783.03,783.25,784.44,781.7,785.43,784.95,784.02,783.18,784.21,783.6,782.89,783.04,783.71,783.87,783.17,781.31,782.13,784.47,782.72,781.94,782.49,782.51,782.52,782.36,781.89,782.13,782.13,781.31,780.83,781.23,780.74,780.85,780.77,656.13,654.2,656.33,659.58,659.14,656.8,656.85,657.91,656.42,473.14,474.4,479.31,476.59,479.44,479.59,477.51,478.65,481.26,480.95
257.0,1453.77,1454.09,1454.56,1455.34,1455.15,1454.94,1456.44,1455.83,1456.48,1456.9,1456.12,1456.92,1456.73,1457.26,1457.53,1457.81,1457.43,1457.36,1457.61,1456.97,1458.01,1458.36,1459.4,1457.63,1458.38,1458.96,790.66,791.07,792.01,789.32,793.12,792.52,791.64,790.8,791.84,791.31,790.56,790.66,791.37,791.47,790.73,789.06,789.72,792.03,790.31,789.63,790.06,790.34,790.07,790.18,789.45,789.91,789.87,788.88,788.32,788.79,788.29,788.5,788.32,660.28,658.24,660.47,663.62,663.47,660.83,660.94,662.05,660.42,473.45,474.62,479.62,476.8,479.89,479.99,477.79,479.08,481.62,481.34
258.0,1466.58,1466.83,1467.24,1468.3,1467.91,1467.74,1469.41,1468.6,1469.49,1469.9,1469.13,1469.86,1469.45,1469.96,1470.34,1470.52,1470.37,1470.19,1470.52,1469.67,1470.95,1471.1,1472.26,1470.46,1470.92,1471.77,798.26,798.56,799.46,796.93,800.59,800.11,799.28,798.47,799.57,799.02,798.05,798.47,798.87,798.9,798.32,796.64,797.31,799.48,797.89,797.18,797.73,797.7,797.6,797.85,797.03,797.44,797.56,796.26,795.77,796.41,795.92,795.99,795.8,663.73,661.55,663.95,667.15,667.07,664.31,664.39,665.65,663.89,472.68,473.78,478.93,476.1,479.14,479.26,477.09,478.43,481.02,480.81
259.0,1477.45,1477.65,1478.16,1479.08,1478.87,1478.7,1480.24,1479.43,1480.23,1480.87,1480.1,1480.93,1480.32,1480.91,1481.05,1481.42,1481.21,1481.08,1481.25,1480.52,1481.95,1482.05,1482.97,1481.29,1481.56,1482.84,805.19,805.59,806.44,803.92,807.57,807.0,806.26,805.44,806.54,805.9,805.01,805.31,805.78,805.84,805.3,803.67,804.27,806.23,804.78,803.97,804.62,804.61,804.56,804.91,803.87,804.37,804.34,803.12,802.75,803.42,802.87,802.87,802.75,666.12,664.05,666.38,669.7,669.69,666.83,667.07,668.04,666.48,470.63,471.9,476.98,474.14,477.2,477.35,475.12,476.6,479.1,479.02
260.0,1489.67,1490.01,1490.27,1491.16,1491.08,1491.09,1492.53,1491.69,1492.45,1493.01,1492.38,1493.08,1492.77,1493.23,1493.21,1493.7,1493.18,1493.28,1493.29,1493.02,1494.27,1494.43,1495.13,1493.43,1493.87,1495.21,812.93,813.36,814.29,811.72,815.29,814.65,814.12,813.16,814.29,813.66,812.9,813.0,813.44,813.53,813.07,811.39,812.02,814.03,812.46,811.88,812.52,812.23,812.14,812.68,811.59,812.11,812.22,810.81,810.51,811.27,810.69,810.61,810.43,668.7,666.73,669.1,672.57,672.63,669.47,669.96,670.9,669.26,468.23,469.55,474.73,471.83,474.96,475.15,472.88,474.38,476.87,476.9
261.0,1498.32,1498.56,1499.04,1499.85,1499.81,1499.6,1501.37,1500.55,1501.28,1501.71,1501.27,1501.87,1501.57,1501.95,1501.87,1502.54,1501.72,1502.1,1501.8,1501.69,1503.0,1503.14,1503.82,1502.23,1502.71,1503.61,819.25,819.65,820.52,817.96,821.67,820.84,820.51,819.58,820.72,820.08,819.19,819.34,819.74,819.81,819.48,817.64,818.04,820.33,818.67,818.17,818.84,818.67,818.5,819.14,817.94,818.38,818.56,817.12,816.86,817.52,817.01,816.87,816.73,669.92,668.08,670.47,674.16,674.25,670.77,671.54,672.45,670.84,464.9,466.2,471.35,468.39,471.69,471.77,469.61,471.28,473.67,473.64
262.0,1506.91,1507.38,1507.92,1508.51,1508.43,1508.35,1510.15,1509.27,1510.06,1510.41,1510.1,1510.71,1510.47,1510.75,1510.63,1511.16,1510.51,1510.94,1510.63,1510.42,1512.01,1511.81,1512.59,1511.19,1511.58,1512.3,826.13,826.18,827.31,824.71,828.23,827.5,827.23,826.35,827.34,826.69,825.89,826.02,826.42,826.35,826.05,824.29,824.65,826.99,825.23,825.01,825.57,825.38,825.32,825.74,824.63,825.02,825.19,823.71,823.46,824.23,823.76,823.56,823.21,671.23,669.57,671.91,675.77,675.84,672.16,672.93,673.99,672.38,461.28,462.59,467.88,464.97,468.14,468.37,466.12,467.91,470.22,470.3
263.0,1513.05,1513.59,1513.82,1514.68,1514.43,1514.49,1516.16,1515.1,1516.18,1516.44,1516.05,1516.82,1516.47,1516.88,1516.72,1517.18,1516.86,1517.04,1516.71,1516.54,1518.28,1517.77,1518.59,1517.32,1517.85,1518.62,831.96,831.74,832.98,830.36,833.95,833.08,833.07,832.01,833.0,832.31,831.47,831.7,832.18,832.04,831.64,829.97,830.31,832.66,830.96,830.67,831.11,831.06,830.97,831.3,830.31,830.6,830.85,829.29,829.12,829.99,829.56,829.14,828.96,671.51,669.7,672.08,676.35,676.28,672.48,673.33,674.43,672.85,456.73,458.12,463.43,460.39,463.62,463.86,461.76,463.63,465.82,465.97
264.0,1521.13,1521.56,1521.65,1522.64,1522.34,1522.68,1524.25,1523.15,1523.88,1524.43,1524.18,1524.76,1524.27,1524.69,1524.59,1525.04,1524.91,1525.1,1524.58,1524.34,1526.34,1525.68,1526.38,1525.3,1525.58,1526.36,838.46,838.48,839.58,837.18,840.6,839.77,839.77,838.72,839.51,838.86,837.99,838.3,838.81,838.61,838.25,836.64,837.02,839.31,837.55,837.28,837.54,837.71,837.66,837.62,836.81,837.15,837.4,835.85,835.62,836.59,836.21,835.67,835.42,672.56,670.49,673.24,677.38,677.49,673.56,674.34,675.53,673.92,452.65,454.09,459.44,456.35,459.59,459.94,457.83,459.68,461.77,462.08
265.0,1525.38,1525.76,1526.1,1526.72,1526.34,1526.92,1528.45,1527.39,1528.03,1528.68,1528.48,1529.1,1528.58,1528.88,1528.92,1529.14,1528.92,1529.17,1528.97,1528.63,1530.6,1529.85,1530.57,1529.56,1529.9,1530.59,843.68,843.72,844.76,842.19,845.67,844.88,844.99,843.94,844.77,843.91,843.16,843.3,843.93,843.88,843.31,841.7,842.22,844.47,842.71,842.55,842.69,842.85,842.8,842.78,842.03,842.22,842.65,841.01,840.84,841.83,841.48,840.73,840.57,672.14,669.9,672.86,677.12,677.18,673.19,674.01,675.35,673.67,447.51,449.01,454.44,451.26,454.48,454.9,452.8,454.71,456.77,457.14
266.0,1527.43,1528.1,1528.42,1528.71,1528.4,1529.18,1530.8,1529.29,1530.1,1530.88,1530.68,1531.08,1530.64,1531.04,1531.09,1531.28,1531.16,1531.34,1531.08,1530.64,1532.78,1531.93,1532.58,1531.72,1532.27,1532.77,848.07,848.09,849.07,846.54,850.01,849.09,849.44,848.27,849.05,848.36,847.65,847.68,848.17,848.15,847.6,845.94,846.49,848.78,847.09,846.9,847.17,847.44,847.18,847.2,846.37,846.61,847.06,845.3,845.16,846.21,845.75,844.97,844.91,670.9,668.61,671.79,676.19,676.32,671.98,672.99,674.35,672.55,441.97,443.41,448.94,445.76,448.87,449.54,447.29,449.29,451.35,451.68
267.0,1532.64,1533.48,1533.62,1533.67,1533.45,1534.06,1535.94,1534.6,1535.2,1536.26,1535.99,1536.24,1535.85,1536.18,1536.49,1536.55,1536.3,1536.88,1536.14,1535.95,1537.92,1537.11,1537.81,1536.81,1537.53,1537.82,854.17,854.14,855.2,852.5,856.12,855.0,855.56,854.3,855.11,854.4,853.53,853.76,854.3,854.03,853.65,851.85,852.48,854.68,853.07,852.89,853.09,853.36,853.03,853.19,852.48,852.65,853.04,851.25,851.1,852.31,851.76,850.85,851.0,670.96,668.59,671.84,676.4,676.44,672.16,673.2,674.47,672.73,437.25,438.63,444.18,440.99,443.96,444.8,442.58,444.65,446.73,447.06
268.0,1537.48,1538.29,1538.49,1538.69,1538.45,1538.96,1540.79,1539.45,1539.97,1540.93,1540.85,1541.05,1540.98,1541.16,1541.33,1541.47,1541.16,1541.86,1540.86,1540.92,1542.87,1542.03,1542.58,1541.57,1542.3,1542.73,860.16,860.32,861.21,858.39,862.09,861.01,861.38,860.25,861.15,860.44,859.46,859.62,860.38,860.21,859.5,857.91,858.4,860.59,859.06,858.78,859.08,859.24,858.97,859.09,858.56,858.53,858.85,857.25,857.13,858.22,857.66,856.83,856.92,671.21,668.55,672.17,676.8,676.62,672.44,673.48,674.69,673.04,432.88,434.28,439.84,436.57,439.75,440.45,438.22,440.35,442.47,442.83
269.0,1539.3,1540.23,1540.53,1540.57,1540.47,1540.97,1542.76,1541.47,1541.96,1542.95,1542.94,1543.0,1543.11,1543.19,1543.29,1543.39,1543.41,1543.76,1542.99,1543.02,1544.79,1544.14,1544.5,1543.57,1544.13,1544.71,865.06,865.02,865.98,863.16,866.79,865.67,866.09,865.01,865.88,865.16,864.06,864.31,865.0,864.8,864.28,862.6,863.12,865.27,863.71,863.42,863.74,863.79,863.81,863.78,863.3,863.28,863.48,862.08,861.87,862.81,862.33,861.43,861.54,670.72,667.96,671.8,676.49,676.23,671.82,673.06,674.25,672.64,428.46,429.9,435.32,432.1,435.37,436.03,433.82,436.01,438.12,438.52
270.0,1539.89,1540.83,1541.25,1541.11,1541.01,1541.59,1543.3,1542.0,1542.6,1543.39,1543.6,1543.8,1543.77,1543.8,1543.84,1543.86,1543.99,1544.34,1543.8,1543.59,1545.28,1544.89,1545.13,1544.13,1544.74,1545.14,869.43,869.13,870.32,867.32,871.02,869.77,870.44,869.3,870.15,869.34,868.27,868.53,869.11,868.8,868.6,866.98,867.33,869.38,867.94,867.61,867.87,867.97,868.06,867.85,867.54,867.57,867.65,866.22,866.16,867.08,866.42,865.62,865.57,669.92,667.39,671.38,676.17,675.92,671.28,672.68,673.89,672.3,424.45,425.74,431.25,428.09,431.27,432.06,429.78,431.97,434.07,434.46
271.0,1540.75,1541.52,1541.96,1541.61,1541.65,1542.42,1544.21,1542.92,1543.53,1544.0,1544.36,1544.59,1544.34,1544.38,1544.75,1544.65,1544.74,1545.07,1544.57,1544.31,1545.94,1545.34,1546.13,1545.03,1545.37,1545.85,873.9,873.48,874.62,871.8,875.19,874.1,874.93,873.53,874.38,873.71,872.55,872.86,873.37,873.16,873.02,871.45,871.79,873.67,872.31,871.92,872.11,872.28,872.44,872.14,872.0,871.98,871.93,870.48,870.57,871.54,870.8,869.93,869.86,669.82,667.25,671.36,676.1,675.87,671.15,672.73,673.88,672.26,420.89,422.18,427.81,424.64,427.78,428.52,426.28,428.53,430.67,430.96
272.0,1540.02,1541.03,1541.56,1541.2,1541.13,1541.92,1543.6,1542.32,1542.98,1543.49,1543.68,1544.09,1543.71,1543.77,1544.13,1544.14,1544.16,1544.74,1544.01,1543.8,1545.38,1544.79,1545.48,1544.46,1544.8,1545.38,877.74,877.26,878.29,875.63,878.87,877.83,878.66,877.34,878.21,877.62,876.41,876.79,877.38,876.84,876.78,875.27,875.63,877.52,876.02,875.77,875.93,876.19,876.25,875.75,875.71,875.71,875.74,874.27,874.44,875.45,874.58,873.72,873.68,669.48,667.1,671.26,676.03,675.77,670.95,672.64,673.91,672.04,417.56,418.92,424.52,421.35,424.5,425.22,422.98,425.35,427.39,427.81
273.0,1539.9,1540.92,1541.4,1541.03,1541.1,1541.83,1543.37,1542.15,1542.93,1543.38,1543.44,1543.95,1543.62,1543.7,1543.98,1544.04,1543.96,1544.68,1544.07,1543.81,1544.99,1544.77,1545.27,1544.34,1544.76,1545.33,881.9,881.41,882.31,879.69,883.13,882.09,882.78,881.46,882.39,881.61,880.69,880.83,881.5,880.99,880.9,879.33,879.62,881.62,880.13,879.86,880.02,880.26,880.27,879.69,879.76,879.91,879.98,878.4,878.63,879.39,878.72,877.78,877.76,669.86,667.32,671.41,676.39,676.23,671.36,672.98,674.38,672.46,414.78,416.25,421.84,418.75,421.72,422.53,420.33,422.66,424.7,425.14
274.0,1540.71,1541.78,1542.12,1541.68,1541.81,1542.62,1544.16,1542.7,1543.59,1544.05,1544.21,1544.58,1544.26,1544.5,1544.81,1544.74,1544.34,1545.44,1544.97,1544.65,1545.53,1545.49,1545.99,1545.1,1545.34,1545.95,886.51,886.03,886.84,884.34,887.78,886.75,887.29,886.07,886.99,886.27,885.3,885.27,886.09,885.57,885.51,883.91,884.19,886.06,884.71,884.35,884.57,884.92,884.83,884.44,884.44,884.57,884.57,882.99,883.22,884.0,883.3,882.29,882.48,670.96,668.5,672.55,677.72,677.4,672.73,674.08,675.58,673.58,412.99,414.39,420.03,416.87,419.88,420.76,418.58,420.98,422.87,423.35
275.0,1542.05,1542.92,1543.5,1542.81,1543.14,1543.78,1545.65,1543.96,1544.98,1545.43,1545.58,1545.88,1545.62,1545.81,1546.23,1546.18,1545.68,1546.79,1546.3,1546.07,1546.89,1546.93,1547.25,1546.46,1546.64,1547.23,891.4,891.02,891.87,889.31,892.75,891.54,892.33,890.96,891.91,891.03,890.24,890.25,890.97,890.63,890.43,888.69,889.14,890.87,889.63,889.19,889.43,889.78,889.73,889.3,889.34,889.59,889.49,887.81,888.06,888.9,888.37,887.18,887.28,672.96,670.49,674.67,679.89,679.54,674.81,676.04,677.61,675.54,412.32,413.65,419.39,416.2,419.16,420.07,417.97,420.35,422.21,422.71
276.0,1543.49,1544.28,1544.87,1544.25,1544.58,1545.23,1547.01,1545.41,1546.38,1546.6,1546.91,1547.4,1547.11,1547.22,1547.47,1547.43,1547.02,1548.41,1547.76,1547.2,1548.22,1548.21,1548.58,1547.81,1548.15,1548.4,896.39,895.9,896.86,894.29,897.6,896.41,897.29,895.91,896.92,895.94,895.05,895.09,895.78,895.49,895.53,893.64,894.01,895.73,894.6,894.18,894.23,894.61,894.69,894.12,894.24,894.54,894.27,892.59,893.09,893.8,893.15,891.98,892.12,675.78,673.08,677.4,682.59,682.38,677.57,678.86,680.38,678.46,412.77,414.06,419.93,416.55,419.65,420.56,418.42,420.95,422.77,423.22
